FID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
644,53,053,063301,53053063301,633.01,Census Tract 633.01,G5020,S,1886028.000000000000000,0.000000000000000,+47.1982231,-122.4027137
645,53,053,073131,53053073131,731.31,Census Tract 731.31,G5020,S,1781225.000000000000000,0.000000000000000,+47.0903402,-122.3177597
646,53,053,072802,53053072802,728.02,Census Tract 728.02,G5020,S,4363074.000000000000000,0.000000000000000,+47.0988979,-122.6379447
647,53,053,073128,53053073128,731.28,Census Tract 731.28,G5020,S,5248236.000000000000000,0.000000000000000,+47.0855495,-122.3387386
648,53,053,071211,53053071211,712.11,Census Tract 712.11,G5020,S,2109352.000000000000000,0.000000000000000,+47.1438851,-122.2787871
649,53,053,073501,53053073501,735.01,Census Tract 735.01,G5020,S,8516011.000000000000000,0.000000000000000,+47.2416946,-122.2721944
650,53,053,071415,53053071415,714.15,Census Tract 714.15,G5020,S,5226515.000000000000000,0.000000000000000,+47.0615739,-122.3412099
651,53,053,940012,53053940012,9400.12,Census Tract 9400.12,G5020,S,2450699.000000000000000,0.000000000000000,+47.2340349,-122.3458378
652,53,053,070209,53053070209,702.09,Census Tract 702.09,G5020,S,13672628.000000000000000,190016.000000000000000,+47.1058971,-122.1648507
653,53,053,063401,53053063401,634.01,Census Tract 634.01,G5020,S,1931646.000000000000000,0.000000000000000,+47.1864116,-122.4314315
654,53,053,062901,53053062901,629.01,Census Tract 629.01,G5020,S,966774.000000000000000,0.000000000000000,+47.2126892,-122.4783941
655,53,061,051914,53061051914,519.14,Census Tract 519.14,G5020,S,3426954.000000000000000,0.000000000000000,+47.7843486,-122.2726505
656,53,033,005304,53033005304,53.04,Census Tract 53.04,G5020,S,73030.000000000000000,0.000000000000000,+47.6561001,-122.3150258
657,53,033,032221,53033032221,322.21,Census Tract 322.21,G5020,S,35573754.000000000000000,7767.000000000000000,+47.5496906,-121.9549377
658,53,033,032223,53033032223,322.23,Census Tract 322.23,G5020,S,2090794.000000000000000,42596.000000000000000,+47.5645237,-122.0151668
659,53,033,005901,53033005901,59.01,Census Tract 59.01,G5020,S,778385.000000000000000,173882.000000000000000,+47.6530716,-122.3696366
660,53,033,024904,53033024904,249.04,Census Tract 249.04,G5020,S,2083512.000000000000000,0.000000000000000,+47.5461877,-122.1463703
661,53,033,030407,53033030407,304.07,Census Tract 304.07,G5020,S,4497215.000000000000000,184183.000000000000000,+47.3109875,-122.2864180
662,53,033,024704,53033024704,247.04,Census Tract 247.04,G5020,S,2649459.000000000000000,804870.000000000000000,+47.5396112,-122.1898817
663,53,033,025103,53033025103,251.03,Census Tract 251.03,G5020,S,1599178.000000000000000,0.000000000000000,+47.4947076,-122.1557587
664,53,033,025303,53033025303,253.03,Census Tract 253.03,G5020,S,1888021.000000000000000,0.000000000000000,+47.4913584,-122.1998442
665,53,033,025402,53033025402,254.02,Census Tract 254.02,G5020,S,1101467.000000000000000,0.000000000000000,+47.4910343,-122.1867087
666,53,033,030203,53033030203,302.03,Census Tract 302.03,G5020,S,1488981.000000000000000,0.000000000000000,+47.3194456,-122.3249090
667,53,033,024905,53033024905,249.05,Census Tract 249.05,G5020,S,2880072.000000000000000,0.000000000000000,+47.5542223,-122.1375616
668,53,033,032220,53033032220,322.20,Census Tract 322.20,G5020,S,6091125.000000000000000,0.000000000000000,+47.5468306,-122.0152219
669,53,033,032605,53033032605,326.05,Census Tract 326.05,G5020,S,4530738.000000000000000,131898.000000000000000,+47.5368811,-121.9007672
670,53,033,030102,53033030102,301.02,Census Tract 301.02,G5020,S,2586301.000000000000000,0.000000000000000,+47.3381770,-122.3285768
671,53,033,029805,53033029805,298.05,Census Tract 298.05,G5020,S,3167567.000000000000000,2878.000000000000000,+47.3399246,-122.2716387
672,53,033,005401,53033005401,54.01,Census Tract 54.01,G5020,S,756239.000000000000000,615226.000000000000000,+47.6475292,-122.3381077
673,53,033,029505,53033029505,295.05,Census Tract 295.05,G5020,S,1408180.000000000000000,0.000000000000000,+47.3803885,-122.2083785
674,53,033,010102,53033010102,101.02,Census Tract 101.02,G5020,S,1623225.000000000000000,2170065.000000000000000,+47.5660585,-122.2688521
675,53,033,021701,53033021701,217.01,Census Tract 217.01,G5020,S,2573147.000000000000000,0.000000000000000,+47.7709407,-122.2375721
676,53,033,022204,53033022204,222.04,Census Tract 222.04,G5020,S,1603105.000000000000000,0.000000000000000,+47.7259013,-122.2150408
677,53,033,027902,53033027902,279.02,Census Tract 279.02,G5020,S,1488964.000000000000000,0.000000000000000,+47.4668558,-122.3415310
678,53,033,029508,53033029508,295.08,Census Tract 295.08,G5020,S,2562172.000000000000000,34833.000000000000000,+47.3851005,-122.1787790
679,53,033,025008,53033025008,250.08,Census Tract 250.08,G5020,S,2260533.000000000000000,0.000000000000000,+47.5638066,-122.1122579
680,53,033,000602,53033000602,6.02,Census Tract 6.02,G5020,S,2355577.000000000000000,55191.000000000000000,+47.7188129,-122.3363779
681,53,033,008003,53033008003,80.03,Census Tract 80.03,G5020,S,197152.000000000000000,0.000000000000000,+47.6161316,-122.3495916
682,53,033,031913,53033031913,319.13,Census Tract 319.13,G5020,S,4071514.000000000000000,0.000000000000000,+47.4712497,-122.1214769
683,53,033,030101,53033030101,301.01,Census Tract 301.01,G5020,S,3316611.000000000000000,1920873.000000000000000,+47.3332218,-122.3577607
684,53,033,029603,53033029603,296.03,Census Tract 296.03,G5020,S,1543490.000000000000000,5693.000000000000000,+47.3615608,-122.1880658
685,53,033,024703,53033024703,247.03,Census Tract 247.03,G5020,S,3750917.000000000000000,0.000000000000000,+47.5280151,-122.1851357
686,53,033,026003,53033026003,260.03,Census Tract 260.03,G5020,S,1133278.000000000000000,1607.000000000000000,+47.4792093,-122.2424677
687,53,033,004102,53033004102,41.02,Census Tract 41.02,G5020,S,1689910.000000000000000,2027249.000000000000000,+47.6737465,-122.2517500
688,53,033,030008,53033030008,300.08,Census Tract 300.08,G5020,S,1407520.000000000000000,0.000000000000000,+47.3487317,-122.3015522
689,53,033,010302,53033010302,103.02,Census Tract 103.02,G5020,S,632167.000000000000000,0.000000000000000,+47.5573770,-122.2858807
690,53,033,007001,53033007001,70.01,Census Tract 70.01,G5020,S,358281.000000000000000,0.000000000000000,+47.6278767,-122.3603612
691,53,033,032332,53033032332,323.32,Census Tract 323.32,G5020,S,4774596.000000000000000,0.000000000000000,+47.6794897,-122.0383201
692,53,033,003601,53033003601,36.01,Census Tract 36.01,G5020,S,674139.000000000000000,0.000000000000000,+47.6749093,-122.3260430
693,53,033,010101,53033010101,101.01,Census Tract 101.01,G5020,S,871622.000000000000000,0.000000000000000,+47.5657253,-122.2906975
694,53,033,004703,53033004703,47.03,Census Tract 47.03,G5020,S,1188631.000000000000000,155567.000000000000000,+47.6643472,-122.3721352
695,53,033,022805,53033022805,228.05,Census Tract 228.05,G5020,S,3842917.000000000000000,0.000000000000000,+47.6486766,-122.1547452
696,53,033,009802,53033009802,98.02,Census Tract 98.02,G5020,S,922319.000000000000000,0.000000000000000,+47.5672342,-122.3830567
697,53,033,005303,53033005303,53.03,Census Tract 53.03,G5020,S,2432843.000000000000000,749176.000000000000000,+47.6540399,-122.3012544
698,53,033,007301,53033007301,73.01,Census Tract 73.01,G5020,S,250787.000000000000000,0.000000000000000,+47.6219263,-122.3308665
699,53,033,008401,53033008401,84.01,Census Tract 84.01,G5020,S,250921.000000000000000,0.000000000000000,+47.6123725,-122.3226009
700,53,069,950100,53069950100,9501,Census Tract 9501,G5020,S,680976231.000000000000000,61568965.000000000000000,+46.2946377,-123.4244583
701,53,053,073126,53053073126,731.26,Census Tract 731.26,G5020,S,1403627.000000000000000,0.000000000000000,+47.0907184,-122.3014936
702,53,071,920500,53071920500,9205,Census Tract 9205,G5020,S,3825251.000000000000000,0.000000000000000,+46.0733180,-118.3478835
703,53,071,920000,53071920000,9200,Census Tract 9200,G5020,S,1636131025.000000000000000,74619508.000000000000000,+46.3553354,-118.5793362
704,53,071,920600,53071920600,9206,Census Tract 9206,G5020,S,6711063.000000000000000,0.000000000000000,+46.0530515,-118.3519737
705,53,071,920200,53071920200,9202,Census Tract 9202,G5020,S,70565871.000000000000000,49629.000000000000000,+46.0843087,-118.4121672
706,53,071,920702,53071920702,9207.02,Census Tract 9207.02,G5020,S,3547598.000000000000000,0.000000000000000,+46.0556540,-118.3204990
707,53,071,920100,53071920100,9201,Census Tract 9201,G5020,S,1471785691.000000000000000,12137.000000000000000,+46.1427040,-118.3602231
708,53,071,920400,53071920400,9204,Census Tract 9204,G5020,S,2290820.000000000000000,0.000000000000000,+46.0796038,-118.3683276
709,53,061,053506,53061053506,535.06,Census Tract 535.06,G5020,S,257848763.000000000000000,1663553.000000000000000,+48.2012466,-121.9823992
710,53,061,052805,53061052805,528.05,Census Tract 528.05,G5020,S,4252778.000000000000000,0.000000000000000,+48.0861101,-122.1740005
711,53,061,041601,53061041601,416.01,Census Tract 416.01,G5020,S,4672491.000000000000000,0.000000000000000,+47.9162061,-122.1932792
712,53,061,041605,53061041605,416.05,Census Tract 416.05,G5020,S,2462214.000000000000000,9609.000000000000000,+47.9016683,-122.1953620
713,53,061,041606,53061041606,416.06,Census Tract 416.06,G5020,S,2525930.000000000000000,45367.000000000000000,+47.8857346,-122.1969528
714,53,061,041607,53061041607,416.07,Census Tract 416.07,G5020,S,2925954.000000000000000,0.000000000000000,+47.8983544,-122.1734856
715,53,011,041008,53011041008,410.08,Census Tract 410.08,G5020,S,2565114.000000000000000,0.000000000000000,+45.6866547,-122.6905231
716,53,033,023801,53033023801,238.01,Census Tract 238.01,G5020,S,3621819.000000000000000,0.000000000000000,+47.5956791,-122.1891073
717,53,033,026700,53033026700,267,Census Tract 267,G5020,S,3084838.000000000000000,419292.000000000000000,+47.4962149,-122.3638882
718,53,033,026801,53033026801,268.01,Census Tract 268.01,G5020,S,1541369.000000000000000,3031.000000000000000,+47.5076338,-122.3433587
719,53,033,027000,53033027000,270,Census Tract 270,G5020,S,1978896.000000000000000,12524.000000000000000,+47.4976819,-122.3219067
720,53,033,027100,53033027100,271,Census Tract 271,G5020,S,1566609.000000000000000,0.000000000000000,+47.4920578,-122.2998501
721,53,033,026500,53033026500,265,Census Tract 265,G5020,S,2045074.000000000000000,1625.000000000000000,+47.5130046,-122.3382273
722,53,033,027200,53033027200,272,Census Tract 272,G5020,S,3245737.000000000000000,84995.000000000000000,+47.4867948,-122.2813197
723,53,033,027300,53033027300,273,Census Tract 273,G5020,S,3549642.000000000000000,5405.000000000000000,+47.4805960,-122.2985241
724,53,061,041701,53061041701,417.01,Census Tract 417.01,G5020,S,2963180.000000000000000,401753.000000000000000,+47.8899399,-122.2149774
725,53,061,041805,53061041805,418.05,Census Tract 418.05,G5020,S,3269840.000000000000000,0.000000000000000,+47.9140620,-122.2228507
726,53,033,027400,53033027400,274,Census Tract 274,G5020,S,3325455.000000000000000,0.000000000000000,+47.4827326,-122.3236114
727,53,033,027500,53033027500,275,Census Tract 275,G5020,S,2229526.000000000000000,0.000000000000000,+47.4816357,-122.3411720
728,53,033,027600,53033027600,276,Census Tract 276,G5020,S,2854126.000000000000000,1287647.000000000000000,+47.4756660,-122.3586455
729,53,063,011701,53063011701,117.01,Census Tract 117.01,G5020,S,2607340.000000000000000,0.000000000000000,+47.6771897,-117.2833457
730,53,033,027702,53033027702,277.02,Census Tract 277.02,G5020,S,51502878.000000000000000,23418662.000000000000000,+47.3758443,-122.4365251
731,53,061,041808,53061041808,418.08,Census Tract 418.08,G5020,S,1690175.000000000000000,0.000000000000000,+47.8907824,-122.2308970
732,53,033,027800,53033027800,278,Census Tract 278,G5020,S,2582664.000000000000000,1104566.000000000000000,+47.4515094,-122.3679231
733,53,011,041003,53011041003,410.03,Census Tract 410.03,G5020,S,3359291.000000000000000,70154.000000000000000,+45.6622596,-122.6814208
734,53,033,028000,53033028000,280,Census Tract 280,G5020,S,1951003.000000000000000,0.000000000000000,+47.4667160,-122.3244687
735,53,033,028100,53033028100,281,Census Tract 281,G5020,S,1590422.000000000000000,0.000000000000000,+47.4687361,-122.2988958
736,53,033,028200,53033028200,282,Census Tract 282,G5020,S,2658633.000000000000000,612.000000000000000,+47.4656308,-122.2755633
737,53,033,028402,53033028402,284.02,Census Tract 284.02,G5020,S,8518208.000000000000000,0.000000000000000,+47.4504671,-122.3032766
738,53,033,029304,53033029304,293.04,Census Tract 293.04,G5020,S,4162138.000000000000000,507.000000000000000,+47.4385923,-122.1691860
739,53,033,029305,53033029305,293.05,Census Tract 293.05,G5020,S,2897230.000000000000000,2246.000000000000000,+47.4219143,-122.2114434
740,53,033,029405,53033029405,294.05,Census Tract 294.05,G5020,S,2492138.000000000000000,0.000000000000000,+47.4089182,-122.1759183
741,53,033,028403,53033028403,284.03,Census Tract 284.03,G5020,S,2075832.000000000000000,32666.000000000000000,+47.4388123,-122.2834050
742,53,033,029407,53033029407,294.07,Census Tract 294.07,G5020,S,1334702.000000000000000,0.000000000000000,+47.3941343,-122.2018618
743,53,033,029408,53033029408,294.08,Census Tract 294.08,G5020,S,1263995.000000000000000,0.000000000000000,+47.3947994,-122.1917809
744,53,033,029504,53033029504,295.04,Census Tract 295.04,G5020,S,1883417.000000000000000,0.000000000000000,+47.3797202,-122.1945496
745,53,045,960600,53045960600,9606,Census Tract 9606,G5020,S,50205715.000000000000000,701717.000000000000000,+47.2413801,-123.1391990
746,53,045,961000,53045961000,9610,Census Tract 9610,G5020,S,58621381.000000000000000,10633101.000000000000000,+47.1895037,-123.0152277
747,53,045,960100,53045960100,9601,Census Tract 9601,G5020,S,923626249.000000000000000,18549959.000000000000000,+47.4502040,-123.3141465
748,53,045,960700,53045960700,9607,Census Tract 9607,G5020,S,1936143.000000000000000,0.000000000000000,+47.2244603,-123.1194547
749,53,045,961200,53045961200,9612,Census Tract 9612,G5020,S,65366516.000000000000000,8148518.000000000000000,+47.2986031,-122.9635943
750,53,053,073406,53053073406,734.06,Census Tract 734.06,G5020,S,4356552.000000000000000,55002.000000000000000,+47.1840148,-122.2645236
751,53,011,041007,53011041007,410.07,Census Tract 410.07,G5020,S,1959211.000000000000000,0.000000000000000,+45.6736307,-122.6749121
752,53,053,071309,53053071309,713.09,Census Tract 713.09,G5020,S,4133687.000000000000000,0.000000000000000,+47.1150433,-122.3403114
753,53,033,029406,53033029406,294.06,Census Tract 294.06,G5020,S,2620731.000000000000000,89031.000000000000000,+47.3974254,-122.1786815
754,53,061,041904,53061041904,419.04,Census Tract 419.04,G5020,S,1430062.000000000000000,0.000000000000000,+47.9167710,-122.2388780
755,53,033,029901,53033029901,299.01,Census Tract 299.01,G5020,S,3958812.000000000000000,107134.000000000000000,+47.3240587,-122.2823360
756,53,033,029902,53033029902,299.02,Census Tract 299.02,G5020,S,6244310.000000000000000,0.000000000000000,+47.3205788,-122.2617029
757,53,033,030404,53033030404,304.04,Census Tract 304.04,G5020,S,5998037.000000000000000,215746.000000000000000,+47.2674240,-122.2759315
758,53,033,030501,53033030501,305.01,Census Tract 305.01,G5020,S,11369294.000000000000000,43830.000000000000000,+47.3273852,-122.2353377
759,53,033,030503,53033030503,305.03,Census Tract 305.03,G5020,S,3121911.000000000000000,64270.000000000000000,+47.3427791,-122.2131216
760,53,061,041905,53061041905,419.05,Census Tract 419.05,G5020,S,2226998.000000000000000,0.000000000000000,+47.9014135,-122.2571911
761,53,061,042004,53061042004,420.04,Census Tract 420.04,G5020,S,2382616.000000000000000,153461.000000000000000,+47.8677250,-122.2819080
762,53,009,990100,53009990100,9901,Census Tract 9901,G5020,S,0.000000000000000,2124008512.000000000000000,+48.2371947,-123.9198190
763,53,033,030504,53033030504,305.04,Census Tract 305.04,G5020,S,1524224.000000000000000,42762.000000000000000,+47.3211155,-122.2135048
764,53,033,030600,53033030600,306,Census Tract 306,G5020,S,3379430.000000000000000,77102.000000000000000,+47.3069144,-122.2074969
765,53,033,030801,53033030801,308.01,Census Tract 308.01,G5020,S,6956937.000000000000000,33590.000000000000000,+47.2882624,-122.2362214
766,53,033,030802,53033030802,308.02,Census Tract 308.02,G5020,S,1385571.000000000000000,0.000000000000000,+47.2861014,-122.2136873
767,53,033,030901,53033030901,309.01,Census Tract 309.01,G5020,S,3121700.000000000000000,0.000000000000000,+47.2807128,-122.2531121
768,53,033,030902,53033030902,309.02,Census Tract 309.02,G5020,S,3905389.000000000000000,46988.000000000000000,+47.2657557,-122.2444934
769,53,033,030201,53033030201,302.01,Census Tract 302.01,G5020,S,2807515.000000000000000,64020.000000000000000,+47.3206958,-122.3487088
